time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-01-21T06:34:18.096Z,36.4772,-116.2532,5.5857,0.49,ml,16,171.41,0.034,0.1177,nn,nn00478310,2015-01-22T01:24:07.804Z,"38km NW of Pahrump, Nevada",earthquake
2015-01-21T06:32:05.849Z,41.8592,-119.6789,2.5667,1.2,ml,4,222.52,0.129,0.0678,nn,nn00478719,2015-01-22T23:11:47.518Z,"66km ESE of Lakeview, Oregon",earthquake
2015-01-21T06:18:34.000Z,63.1347,-149.8695,8.9,0.7,ml,,,,0.47,ak,ak11490472,2015-02-02T20:26:21.144Z,"54km WSW of Cantwell, Alaska",earthquake
2015-01-21T06:16:20.000Z,64.8183,-149.1101,25,0.4,ml,,,,0.81,ak,ak11490473,2015-02-02T20:26:21.964Z,"26km N of North Nenana, Alaska",earthquake
2015-01-21T06:14:25.920Z,44.7518333,-111.0876667,11.81,0.61,ml,9,111,0.059,0.1,uu,uu60099527,2015-01-21T16:51:42.010Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T06:13:37.000Z,63.2625,-151.1749,4.1,1.5,ml,,,,0.74,ak,ak11490469,2015-02-02T20:25:52.983Z,"112km W of Cantwell, Alaska",earthquake
2015-01-21T06:06:02.000Z,44.6305,-112.278,5.9,2,mc,29,64.7999948160004,0.09072984,0.14,mb,mb15717827,2015-01-28T22:50:49.233Z,"24km E of Lima, Montana",earthquake
2015-01-21T06:03:45.520Z,39.4284,-120.1709,12.2374,0.76,ml,7,100.47,0.085,0.1137,nn,nn00478716,2015-01-22T23:06:53.340Z,"11km N of Truckee, California",earthquake
2015-01-21T06:00:46.060Z,44.7488333,-111.0943333,9.68,-0.04,md,10,108,0.064,0.11,uu,uu60099517,2015-01-21T16:48:34.790Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T05:58:29.400Z,35.685,-84.36,14.4,1.2,md,,89.9999928000006,0.1347473,0.03,se,se60003108,2015-01-29T20:24:05.690Z,"5km SSW of Loudon, Tennessee",earthquake
2015-01-21T05:49:57.200Z,18.4169,-67.7212,123,3.7,Md,13,316.8,0.58031167,0.3,pr,pr15021000,2015-01-21T13:52:39.886Z,"50km W of Rincon, Puerto Rico",earthquake
2015-01-21T05:49:51.000Z,61.8113,-147.429,45.9,1.8,ml,,,,0.59,ak,ak11490461,2015-02-02T20:25:51.991Z,"74km E of Sutton-Alpine, Alaska",earthquake
2015-01-21T05:46:08.890Z,33.4656667,-116.4991667,14.44,1.21,ml,43,33,0.08417,0.28,ci,ci37307528,2015-01-22T19:02:27.880Z,"19km ESE of Anza, California",earthquake
2015-01-21T05:44:48.140Z,44.7453333,-111.1003333,8.32,0.45,ml,8,107,0.069,0.1,uu,uu60099512,2015-01-21T16:39:49.250Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T05:44:41.000Z,65.4963,-150.0015,15.7,1,ml,,,,0.87,ak,ak11490460,2015-02-02T20:26:47.912Z,"62km NNE of Manley Hot Springs, Alaska",earthquake
2015-01-21T05:41:43.410Z,33.4678333,-116.4923333,15.51,1,ml,35,54,0.07856,0.22,ci,ci37307520,2015-01-22T19:02:34.500Z,"19km ESE of Anza, California",earthquake
2015-01-21T05:36:37.890Z,44.7398333,-111.1046667,7.31,-0.27,md,7,100,0.066,0.16,uu,uu60099507,2015-01-22T16:51:09.400Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T05:31:59.000Z,47.371,-70.217,14.5,3.7,mb_lg,,,,0.62,us,usc000ti4g,2015-01-22T06:03:27.234Z,"11km WNW of La Pocatiere, Canada",earthquake
2015-01-21T05:29:40.000Z,62.4392,-152.2026,111.4,1.9,ml,,,,0.52,ak,ak11490447,2015-02-02T20:26:20.546Z,"109km W of Talkeetna, Alaska",earthquake
2015-01-21T05:27:35.270Z,38.7605019,-122.7378311,1.92,0.77,md,9,123,0.009368,0.02,nc,nc72383861,2015-01-21T06:07:02.462Z,"2km SE of The Geysers, California",earthquake
2015-01-21T05:25:54.120Z,44.7438333,-111.1041667,6.7,-0.1,md,6,104,0.066,0.08,uu,uu60099502,2015-01-21T23:03:16.900Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T05:25:44.390Z,44.7443333,-111.1128333,6.65,-0.66,md,5,103,0.06,0.14,uu,uu60007700,2015-01-21T23:07:28.290Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T05:25:35.000Z,67.7756,-161.8663,1.4,3.5,ml,,,,0.81,ak,ak11490444,2015-02-02T20:26:18.186Z,"51km ENE of Noatak, Alaska",earthquake
2015-01-21T05:23:25.200Z,44.7791,-114.7936,10.9,2.6,mc,28,61.1999951040004,0.432988,0.24,mb,mb15060138,2015-01-28T22:58:49.760Z,"54km NW of Challis, Idaho",earthquake
2015-01-21T05:20:28.140Z,5.7542,125.4232,82.66,5.2,mb,,47,5.315,1.19,us,usc000thq4,2015-01-22T09:39:33.519Z,"9km WNW of Kalbay, Philippines",earthquake
2015-01-21T05:19:56.860Z,44.7521667,-111.0938333,10.87,0.66,ml,10,110,0.063,0.1,uu,uu60099492,2015-01-21T16:37:12.790Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T05:19:07.100Z,44.7486667,-111.0938333,10.9,-0.13,md,8,111,0.063,0.1,uu,uu60007690,2015-01-21T22:59:05.150Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T05:18:58.000Z,60.8356,-147.7038,20,1.4,ml,,,,0.36,ak,ak11501225,2015-02-02T20:26:29.589Z,"53km E of Whittier, Alaska",earthquake
2015-01-21T05:18:40.230Z,44.7513333,-111.0986667,10.96,1.02,ml,11,109,0.066,0.09,uu,uu60099482,2015-01-21T22:57:25.060Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T05:14:36.180Z,44.7415,-111.0973333,7.32,0.14,md,7,103,0.067,0.12,uu,uu60099477,2015-01-21T22:53:47.010Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T05:13:32.266Z,39.7583,-120.606,7.8307,0.39,ml,6,169.35,0.218,0.0439,nn,nn00478307,2015-01-21T05:23:23.879Z,"13km WSW of Portola, California",earthquake
2015-01-21T05:11:15.410Z,44.7503333,-111.0991667,11.65,1.46,ml,17,83,0.046,0.09,uu,uu60099472,2015-01-21T16:34:05.540Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T05:08:47.140Z,33.5021667,-116.4408333,14.97,1.56,ml,18,144,0.02466,0.27,ci,ci37307512,2015-01-22T19:00:20.650Z,"22km SW of La Quinta, California",earthquake
2015-01-21T05:05:18.030Z,36.6898333,-121.3198333,4.09,2.03,md,54,27,0.02705,0.04,nc,nc72383851,2015-01-21T21:08:04.376Z,"14km SSE of Ridgemark, California",earthquake
2015-01-21T05:05:14.010Z,44.7488333,-111.095,11.33,1.27,ml,11,86,0.048,0.11,uu,uu60099462,2015-01-21T22:45:03.800Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T05:04:59.410Z,44.7533333,-111.0963333,11.84,0.53,md,8,110,0.065,0.06,uu,uu60007675,2015-01-21T22:47:01.570Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T05:02:47.500Z,44.7481667,-111.0981667,9.53,0.74,ml,9,110,0.066,0.13,uu,uu60099457,2015-01-21T22:40:38.900Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T05:00:41.050Z,44.7486667,-111.097,9.19,0.02,md,7,110,0.066,0.09,uu,uu60099452,2015-01-21T22:37:28.970Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:57:35.220Z,44.743,-111.1058333,7.59,-0.03,md,7,103,0.065,0.11,uu,uu60007655,2015-01-21T22:35:24.090Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T04:57:18.580Z,44.7446667,-111.0988333,8.66,0.42,ml,8,106,0.068,0.12,uu,uu60099447,2015-01-21T22:33:45.450Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:53:09.630Z,44.7473333,-111.1023333,9.2,0.23,md,7,108,0.067,0.12,uu,uu60099442,2015-01-21T16:29:23.880Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:50:48.680Z,44.742,-111.0996667,8.03,0,md,6,157,0.069,0.14,uu,uu60099437,2015-01-21T22:30:38.300Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T04:36:54.520Z,44.7501667,-111.0991667,9.33,0.18,md,8,107,0.067,0.12,uu,uu60099432,2015-01-21T16:27:11.570Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:36:18.700Z,44.7773,-114.7805,11.5,2.8,ml,,61,0.424,0.14,us,usc000tjx8,2015-02-02T01:20:54.261Z,"53km NW of Challis, Idaho",earthquake
2015-01-21T04:34:08.850Z,44.7518333,-111.1023333,10.65,0.82,ml,7,113,0.067,0.08,uu,uu60007650,2015-01-21T22:25:22.330Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:33:48.850Z,44.7391667,-111.0966667,8.11,0.46,ml,8,100,0.068,0.12,uu,uu60099422,2015-01-21T22:22:57.710Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T04:31:16.000Z,62.9913,-150.3852,105.5,1.4,ml,,,,0.35,ak,ak11490440,2015-02-02T20:26:43.515Z,"75km N of Talkeetna, Alaska",earthquake
2015-01-21T04:30:35.000Z,44.7401667,-111.0991667,7.99,0.33,md,7,101,0.069,0.13,uu,uu60099412,2015-01-21T16:24:29.580Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T04:26:57.670Z,44.7486667,-111.1016667,9.85,0.65,ml,10,106,0.067,0.12,uu,uu60099407,2015-01-21T16:22:31.520Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:20:18.910Z,44.7425,-111.1043333,9.44,-0.42,md,5,126,0.066,0.1,uu,uu60007640,2015-01-21T22:15:27.040Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T04:19:54.210Z,44.752,-111.0998333,8.05,0.37,md,7,113,0.067,0.14,uu,uu60099397,2015-01-21T22:14:22.740Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:19:16.320Z,44.7583333,-111.101,11.6,1.61,md,7,112,0.068,0.15,uu,uu60099392,2015-01-21T22:11:46.270Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T04:19:10.700Z,44.754,-111.1011667,10.8,-0.02,md,8,110,0.068,0.1,uu,uu60007635,2015-01-21T22:07:06.530Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T04:18:40.610Z,44.7508333,-111.1068333,9.8,0.35,md,9,106,0.064,0.1,uu,uu60099387,2015-01-21T22:03:28.470Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:17:45.630Z,44.7528333,-111.0988333,9.96,-0.04,md,5,115,0.066,0.12,uu,uu60007630,2015-01-21T22:00:48.790Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T04:17:32.850Z,38.840168,-122.8413315,2.39,0.18,md,6,139,0.004829,0.01,nc,nc72383846,2015-01-21T05:20:02.775Z,"10km W of Cobb, California",earthquake
2015-01-21T04:17:27.250Z,44.7491667,-111.0963333,9.71,0.02,md,6,111,0.065,0.1,uu,uu60099382,2015-01-21T21:59:13.670Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:17:05.440Z,38.7515,-122.7045,1.24,0.82,md,15,92,0.009753,0.09,nc,nc72383841,2015-01-22T02:29:02.300Z,"5km ESE of The Geysers, California",earthquake
2015-01-21T04:15:11.500Z,44.7505,-111.1025,10.52,0.6,ml,9,81,0.046,0.09,uu,uu60099377,2015-01-21T21:52:25.540Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:14:57.110Z,44.7378333,-111.1038333,4.94,-0.04,md,6,98,0.067,0.11,uu,uu60007615,2015-01-21T21:54:34.000Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T04:14:27.550Z,44.7508333,-111.0833333,4.08,1.17,ml,5,169,0.048,0.02,uu,uu60007605,2015-01-21T21:46:41.600Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:14:02.410Z,44.7485,-111.1005,11.4,1.16,ml,13,82,0.048,0.12,uu,uu60099372,2015-01-21T21:44:35.840Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:13:19.110Z,44.75,-111.0951667,12.15,1.19,ml,14,86,0.047,0.1,uu,uu60099367,2015-01-21T16:19:17.160Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:10:36.160Z,44.7491667,-111.1013333,8.57,0.03,md,9,106,0.068,0.13,uu,uu60099362,2015-01-21T16:15:23.650Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:09:09.140Z,44.7448333,-111.0966667,9.44,-0.02,md,9,105,0.066,0.12,uu,uu60007595,2015-01-21T21:38:21.260Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:08:57.000Z,44.7496667,-111.0953333,10.95,0.85,ml,10,108,0.064,0.12,uu,uu60099357,2015-01-21T21:36:15.570Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:08:37.260Z,44.7468333,-111.1003333,9.77,-0.49,md,6,108,0.068,0.11,uu,uu60007600,2015-01-21T21:40:57.680Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:08:11.210Z,44.7508333,-111.0981667,10.66,0.73,ml,8,113,0.066,0.05,uu,uu60007565,2015-01-21T17:29:22.750Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:07:46.320Z,44.7486667,-111.1065,9.38,0.26,md,8,109,0.064,0.14,uu,uu60099347,2015-01-21T17:26:37.910Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:07:13.820Z,22.2165,-81.4216,16.13,4.1,mb,,120,2.828,0.88,us,usc000thpx,2015-02-02T01:12:11.282Z,"45km SW of Jaguey Grande, Cuba",earthquake
2015-01-21T04:06:16.880Z,44.7505,-111.1131667,5.58,-0.12,md,4,163,0.059,0.01,uu,uu60007555,2015-01-21T17:24:18.680Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:06:04.700Z,44.727,-111.111,6.65,0.17,md,4,173,0.065,0.09,uu,uu60007550,2015-01-21T17:22:43.550Z,"7km N of West Yellowstone, Montana",earthquake
2015-01-21T04:05:52.220Z,44.7488333,-111.1021667,9.65,0.52,ml,9,106,0.067,0.11,uu,uu60099342,2015-01-21T17:18:26.360Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:05:39.520Z,44.7485,-111.1038333,8.49,-0.25,md,7,121,0.066,0.11,uu,uu60007540,2015-01-21T17:20:34.990Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:05:11.500Z,44.745,-111.0993333,9.43,0.71,ml,9,105,0.068,0.11,uu,uu60099332,2015-01-21T16:12:58.860Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:04:30.300Z,35.3235,-92.4665,6,1.5,md,,97.1999922240006,0.08084838,0.14,nm,nm60003003,2015-01-29T20:23:35.690Z,"12km NW of Greenbrier, Arkansas",earthquake
2015-01-21T04:03:34.550Z,44.749,-111.104,11.93,1.9,ml,22,62,0.047,0.11,uu,uu60099322,2015-01-22T15:52:06.580Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:03:22.660Z,44.748,-111.1035,7.78,0.02,md,8,105,0.066,0.14,uu,uu60099327,2015-01-22T15:56:46.260Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:02:33.410Z,44.7481667,-111.098,9.24,0.47,md,9,87,0.048,0.14,uu,uu60099312,2015-01-22T15:45:51.910Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T04:02:13.880Z,44.7435,-111.1098333,7.24,-0.03,md,5,102,0.062,0.14,uu,uu60007735,2015-01-22T15:47:57.600Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:58:30.340Z,44.7513333,-111.0973333,10.29,0.22,md,9,109,0.065,0.09,uu,uu60007730,2015-01-22T15:41:12.440Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:58:16.400Z,19.4033,-155.2817,2,1.8,Md,,57.6,0.00898315,0.13,hv,hv60837406,2015-01-21T04:01:22.563Z,"5km WSW of Volcano, Hawaii",earthquake
2015-01-21T03:58:11.960Z,44.7491667,-111.1016667,9.48,-0.35,md,9,106,0.067,0.14,uu,uu60099302,2015-01-22T15:39:06.590Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:56:46.270Z,44.745,-111.1043333,9.29,0.7,ml,9,105,0.066,0.12,uu,uu60099297,2015-01-21T16:32:30.480Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:53:41.170Z,44.7508333,-111.0991667,9.24,0.09,md,7,112,0.067,0.12,uu,uu60099292,2015-01-22T15:35:59.370Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:51:44.500Z,44.7851,-114.7896,9.1,2.6,mc,26,61.1999951040004,0.4338863,0.27,mb,mb15007836,2015-01-28T22:58:31.784Z,"54km NW of Challis, Idaho",earthquake
2015-01-21T03:48:49.000Z,63.3949,-147.5762,18.3,0.7,ml,,,,0.36,ak,ak11490434,2015-02-02T20:26:33.630Z,"68km E of Cantwell, Alaska",earthquake
2015-01-21T03:45:38.320Z,44.7465,-111.0968333,7.06,-0.59,md,5,122,0.066,0.1,uu,uu60007725,2015-01-22T15:32:21.400Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:45:01.980Z,44.7358333,-111.109,9.06,-0.36,md,6,96,0.064,0.1,uu,uu60007720,2015-01-22T15:30:46.310Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T03:44:39.000Z,64.9514,-148.8409,16.6,0.7,ml,,,,0.59,ak,ak11490433,2015-02-02T20:26:49.715Z,"40km WNW of Ester, Alaska",earthquake
2015-01-21T03:43:37.760Z,44.741,-111.1135,8.61,0.22,md,6,100,0.06,0.11,uu,uu60099287,2015-01-22T15:24:59.890Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T03:43:11.300Z,44.7453333,-111.1073333,8.18,-0.15,md,6,105,0.064,0.14,uu,uu60007715,2015-01-22T15:28:40.530Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:42:41.130Z,32.9701667,-116.4243333,8.8,1.43,ml,40,53,0.07797,0.27,ci,ci37307504,2015-01-22T19:02:41.610Z,"19km NNE of Pine Valley, California",earthquake
2015-01-21T03:40:49.010Z,38.7981682,-122.7353363,1.7,0.57,md,9,94,0.01495,0.03,nc,nc72383821,2015-01-21T04:37:04.505Z,"2km SSW of Cobb, California",earthquake
2015-01-21T03:40:40.210Z,44.7508333,-111.1026667,8.88,0.71,ml,9,107,0.067,0.13,uu,uu60007710,2015-01-22T15:19:49.560Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:40:34.500Z,44.7525,-111.106,9.99,-0.19,md,9,107,0.064,0.08,uu,uu60099277,2015-01-22T15:16:42.300Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T03:39:29.000Z,65.1927,-148.9955,13.2,0.9,ml,,,,0.71,ak,ak11490431,2015-02-02T20:26:33.000Z,"60km NW of Ester, Alaska",earthquake
2015-01-21T03:36:37.000Z,60.7705,-151.6468,79.6,1.8,ml,,,,0.4,ak,ak11490429,2015-02-02T20:26:48.824Z,"21km WNW of Nikiski, Alaska",earthquake
2015-01-21T03:30:48.170Z,44.7463333,-111.1025,10.14,0.5,ml,10,104,0.067,0.11,uu,uu60099272,2015-01-21T16:28:49.540Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:29:18.550Z,51.653,-178.182,14.4,2.6,ml,,,,0.67,us,usc000tl1w,2015-02-04T03:21:24.089Z,"25km S of Tanaga Volcano, Alaska",earthquake
2015-01-21T03:22:01.450Z,44.7461667,-111.1011667,10.06,0.83,md,10,82,0.05,0.15,uu,uu60099267,2015-01-21T16:26:07.260Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:18:47.740Z,44.7393333,-111.1095,9.06,0.5,ml,7,76,0.057,0.14,uu,uu60099262,2015-01-21T23:29:47.230Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T03:18:10.600Z,44.6286,-112.2713,5.6,1.6,mc,22,64.7999948160004,0.0943231,0.23,mb,mb15350147,2015-01-28T22:50:33.215Z,"25km E of Lima, Montana",earthquake
2015-01-21T03:16:53.910Z,44.7463333,-111.1025,8.06,-0.19,md,8,82,0.05,0.14,uu,uu60099257,2015-01-21T16:22:18.230Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:16:37.760Z,33.9696667,-116.7553333,17.69,0.84,ml,27,77,0.07852,0.2,ci,ci37307496,2015-01-22T19:00:17.229Z,"6km NNE of Cabazon, California",earthquake
2015-01-21T03:11:15.060Z,44.7336667,-111.105,8.31,0.97,ml,9,78,0.063,0.14,uu,uu60007705,2015-01-21T23:14:16.340Z,"7km N of West Yellowstone, Montana",earthquake
2015-01-21T03:11:08.070Z,44.7465,-111.0985,9.99,0.37,ml,9,84,0.05,0.15,uu,uu60099252,2015-01-21T23:15:23.270Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:10:38.140Z,44.7448333,-111.1018333,9.28,-0.01,md,10,80,0.051,0.17,uu,uu60099247,2015-01-21T23:05:22.640Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:09:57.540Z,44.7285,-111.1056667,2.62,-0.5,md,5,136,0.068,0.08,uu,uu60007695,2015-01-21T23:00:40.380Z,"7km N of West Yellowstone, Montana",earthquake
2015-01-21T03:09:32.170Z,44.7228333,-111.1036667,4.29,-0.46,md,4,145,0.072,0.35,uu,uu60007685,2015-01-21T22:58:31.800Z,"6km N of West Yellowstone, Montana",earthquake
2015-01-21T03:09:16.850Z,44.7331667,-111.1048333,2.48,-0.09,md,5,143,0.067,0.08,uu,uu60007680,2015-01-21T22:47:35.190Z,"7km N of West Yellowstone, Montana",earthquake
2015-01-21T03:08:59.250Z,44.7111667,-111.1141667,2.42,-0.37,md,4,158,0.071,0.12,uu,uu60099242,2015-01-21T22:44:50.240Z,"5km N of West Yellowstone, Montana",earthquake
2015-01-21T03:07:40.080Z,-0.4192,-20.08,10,4.4,mb,,93,9.232,0.5,us,usc000tkat,2015-02-02T01:04:57.828Z,"Central Mid-Atlantic Ridge",earthquake
2015-01-21T03:06:58.450Z,44.7366667,-111.1181667,9.38,0.1,md,10,68,0.057,0.19,uu,uu60007590,2015-01-21T18:07:02.810Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T03:06:37.280Z,44.7256667,-111.1093333,3.3,-0.13,md,4,196,0.067,0.05,uu,uu60007585,2015-01-21T18:04:26.120Z,"7km N of West Yellowstone, Montana",earthquake
2015-01-21T03:06:27.240Z,44.745,-111.102,9.31,0.5,md,10,81,0.051,0.14,uu,uu60099237,2015-01-21T18:02:20.400Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:04:42.090Z,44.7521667,-111.0911667,14.25,0.98,ml,9,96,0.045,0.28,uu,uu60099232,2015-01-21T17:58:42.340Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T03:01:32.430Z,44.7488333,-111.0946667,12.06,1.7,ml,13,87,0.048,0.15,uu,uu60099227,2015-01-21T16:19:02.720Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T03:01:18.810Z,44.7451667,-111.1091667,8.49,0.21,md,8,77,0.051,0.13,uu,uu60099222,2015-01-21T17:54:02.850Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:59:34.070Z,44.7536667,-111.0961667,12.32,0.33,md,9,110,0.064,0.08,uu,uu60007580,2015-01-21T17:49:55.060Z,"10km N of West Yellowstone, Montana",earthquake
2015-01-21T02:59:25.640Z,44.752,-111.1005,11.38,0.64,ml,10,108,0.068,0.06,uu,uu60099217,2015-01-21T17:46:46.710Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:58:56.550Z,44.7413333,-111.1045,8.73,0.15,md,6,101,0.066,0.06,uu,uu60007575,2015-01-21T17:42:37.880Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T02:58:32.710Z,44.7423333,-111.1093333,9.82,0.13,md,8,101,0.062,0.15,uu,uu60099212,2015-01-21T17:40:01.360Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T02:56:59.220Z,44.75,-111.0993333,12.05,1.59,ml,16,83,0.046,0.09,uu,uu60099207,2015-01-21T16:12:44.230Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:55:32.610Z,38.8453331,-122.7498322,1.99,0.76,md,8,138,0.01187,0.02,nc,nc72383811,2015-01-21T02:57:07.470Z,"3km NW of Cobb, California",earthquake
2015-01-21T02:54:20.500Z,44.744,-111.1025,6.14,0.23,md,7,105,0.052,0.17,uu,uu60007570,2015-01-21T17:37:24.800Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:54:15.000Z,63.5244,-147.8274,16.8,0.9,ml,,,,0.56,ak,ak11490425,2015-02-02T20:25:54.684Z,"57km ENE of Cantwell, Alaska",earthquake
2015-01-21T02:54:08.420Z,44.7446667,-111.1016667,10.98,1.11,ml,13,79,0.052,0.14,uu,uu60099197,2015-01-21T17:33:15.910Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:53:06.570Z,44.745,-111.0991667,9.47,0.5,md,7,123,0.051,0.11,uu,uu60007560,2015-01-21T17:29:04.000Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:52:53.970Z,44.7491667,-111.0991667,11.27,0.45,md,10,83,0.047,0.12,uu,uu60099192,2015-01-21T17:26:24.490Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:51:54.630Z,44.7503333,-111.0955,9.86,0.12,md,8,112,0.064,0.11,uu,uu60007545,2015-01-21T17:22:10.090Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:51:32.740Z,44.7518333,-111.0991667,13.39,0.24,md,11,84,0.045,0.1,uu,uu60099187,2015-01-21T17:19:00.000Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:49:36.080Z,44.748,-111.0981667,12.52,1.21,ml,11,84,0.049,0.11,uu,uu60099182,2015-01-21T16:05:25.110Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:48:45.570Z,44.7446667,-111.1018333,11.59,1.56,ml,14,79,0.052,0.09,uu,uu60099177,2015-01-21T15:55:01.680Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:48:39.250Z,44.7385,-111.117,10.36,0.36,md,10,68,0.058,0.17,uu,uu60007520,2015-01-21T15:59:11.290Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T02:47:59.840Z,44.7448333,-111.105,9.45,0.89,md,7,79,0.051,0.15,uu,uu60007660,2015-01-21T22:39:34.670Z,"9km N of West Yellowstone, Montana",earthquake
2015-01-21T02:47:50.000Z,44.7358333,-111.1145,9.49,0.67,ml,10,68,0.06,0.16,uu,uu60099172,2015-01-21T22:34:19.040Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T02:47:13.550Z,44.739,-111.1045,8.66,0.49,md,9,74,0.057,0.16,uu,uu60007645,2015-01-21T22:26:29.330Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T02:47:05.100Z,44.7346667,-111.0985,9.88,0.84,ml,9,74,0.062,0.15,uu,uu60099167,2015-01-21T22:22:43.180Z,"8km N of West Yellowstone, Montana",earthquake
2015-01-21T02:44:41.020Z,44.7363333,-111.103,8.77,1.06,ml,10,73,0.06,0.17,uu,uu60099162,2015-01-21T22:17:32.700Z,"8km N of West Yellowstone, Montana",earthquake
